,period,reporterCode,mirrorPrimaryValue,mirrorNetWgt,primaryValue,netWgt
2816,201509,156,"{288: 95219148.165, 818: 25873953.12, 24: 894508942.73, 398: 131799576.82, 704: 30417554.91, 76: 190495889.0, 643: 715979959.0, 68: 9677169.91, 484: 35983577.0, 702: 445.23, 360: 63343824.0}","{288: 0.0, 818: 80000000.0, 24: 3153109920.0, 398: 331048000.0, 704: 79519027.592, 76: 663269000.0, 643: 2112459369.0, 68: 34441300.0, 484: 94069988.886, 702: 150.0, 360: 165596455.84}",{},{}
2817,201510,156,"{76: 309489638.0, 360: 114813712.0, 24: 825616649.54, 484: 14210070.0, 704: 124176011.12, 764: 11.99, 288: 44852721.408, 643: 972990563.0, 458: 15840700.781, 818: 21011205.6, 398: 84119213.0, 826: 202502664.104}","{76: 1205799000.0, 360: 300151499.996, 24: 2865309108.0, 484: 37148644.977, 704: 324626870.362, 764: 12.0, 288: 948054.0, 643: 2687025503.0, 458: 43759980.0, 818: 63000000.0, 398: 253852000.0, 826: 523444695.0}",{},{}
2818,201511,156,"{24: 1199443473.29, 68: 23026127.65, 764: 58.92, 826: 200912528.035, 288: 188647596.963, 704: 96836241.61, 76: 295198893.0, 458: 71774246.959, 218: 22110908.68, 398: 123268480.95, 643: 776499339.0, 360: 131369500.0}","{24: 4632508884.0, 68: 71652800.0, 764: 57.0, 826: 543902007.0, 288: 562840000.0, 704: 253153936.642, 76: 1048011000.0, 458: 162553577.0, 218: 100640861.54, 398: 390299000.0, 643: 2393297099.0, 360: 343432433.216}",{},{}
2819,201512,156,"{818: 38067045.94, 634: 36129249.86, 36: 68941900.624, 96: 24228238.895, 484: 11135925.0, 704: 117238601.98, 76: 335617144.0, 764: 29.97, 24: 1005149285.85, 826: 81463175.986, 643: 793999003.0, 124: 30194637.492, 398: 148271991.51, 360: 38057045.0}","{818: 123000000.0, 634: 130925000.0, 36: 0.0, 96: 82703000.0, 484: 29112068.013, 704: 306490763.418, 76: 1347517000.0, 764: 30.0, 24: 4545954372.0, 826: 270027864.0, 643: 2754757602.0, 124: 78936266.211, 398: 476792000.0, 360: 99490548.151}",{},{}
2820,201601,156,"{704: 56764616.76, 710: 33254894.328, 818: 28080039.96, 826: 254421344.126, 170: 53404018.2, 24: 892515999.34, 36: 32500170.757, 76: 227979425.0, 96: 19946253.557, 288: 78020728.495, 360: 76428826.0, 398: 91766355.79, 484: 7618670.0, 643: 897070988.3}","{704: 0.0, 710: 166473000.0, 818: 126000000.0, 826: 922903280.0, 170: 364271880.0, 24: 0.0, 36: 0.0, 76: 1067710000.0, 96: 83579000.0, 288: 127651000.0, 360: 0.0, 398: 297312000.0, 484: 0.0, 643: 3663600000.0}","{0: 29183919.0, 392: 29183919.0}","{0: 0.0, 392: 0.0}"
2821,201602,156,"{360: 106444009.832, 398: 112554178.16, 458: 9212452.861, 484: 8911442.0, 724: 3.328, 218: 20142450.37, 704: 134727594.81, 710: 36312678.504, 842: 19979954.0, 643: 822873237.87, 288: 126027351.46, 170: 77939618.06, 24: 779039077.46, 36: 84800393.92, 76: 232138420.0}","{360: 0.0, 398: 473844000.0, 458: 38171161.0, 484: 0.0, 724: 20.0, 218: 97431790.21, 704: 0.0, 710: 151142000.0, 842: 79420341.0, 643: 3552720000.0, 288: 478966000.0, 170: 482032110.0, 24: 0.0, 36: 0.0, 76: 1409225000.0}","{392: 29801499.0, 0: 29801499.0}","{392: 0.0, 0: 0.0}"
2822,201603,156,"{288: 61096372.569, 76: 172881905.0, 764: 9.97, 360: 150853088.92, 724: 233.1, 634: 33395451.769, 818: 26135191.925, 24: 1094861698.45, 398: 41812931.14, 643: 1189179837.93, 36: 65923889.6, 458: 9350805.319, 170: 61589852.21, 704: 132401250.31, 484: 26850596.0, 826: 81954733.358}","{288: 233303000.0, 76: 967680000.0, 764: 10.0, 360: 0.0, 724: 100.0, 634: 131092000.0, 818: 92500000.0, 24: 0.0, 398: 187207000.0, 643: 4486600000.0, 36: 0.0, 458: 33312260.0, 170: 290222688.0, 704: 0.0, 484: 0.0, 826: 262846734.0}","{0: 197659081.0, 702: 34409697.0, 842: 33287732.0, 764: 5646381.0, 392: 124315271.0}","{0: 0.0, 702: 0.0, 842: 0.0, 764: 0.0, 392: 0.0}"
2823,201604,156,"{24: 1325891207.93, 76: 345616235.0, 826: 122501564.614, 643: 1177230655.41, 360: 24722110.0, 842: 18352640.0, 398: 114169566.78, 36: 70950407.599, 764: 11162169.36, 484: 16922547.0, 218: 23868766.57, 818: 54740534.7, 704: 131967151.59, 170: 114063148.44}","{24: 0.0, 76: 1598217000.0, 826: 367472742.0, 643: 4137200000.0, 360: 0.0, 842: 79511448.0, 398: 548898000.0, 36: 0.0, 764: 41378500.0, 484: 0.0, 218: 95720047.55, 818: 215000000.0, 704: 0.0, 170: 486219699.0}","{490: 71800.0, 410: 37294692.0, 0: 76248579.0, 392: 38882087.0}","{490: 0.0, 410: 0.0, 0: 0.0, 392: 0.0}"
2824,201605,156,"{643: 1441579421.48, 764: 19.98, 288: 33650155.358, 76: 281477095.0, 818: 43665590.76, 170: 57396806.94, 96: 25989588.311, 826: 314453377.648, 360: 67023815.0, 842: 18301505.0, 24: 1267182113.08, 398: 55546056.09, 704: 126140277.39, 484: 17993116.0, 36: 74001941.596}","{643: 4531150000.0, 764: 20.0, 288: 126056000.0, 76: 1208701900.0, 818: 145000000.0, 170: 219173619.0, 96: 77039000.0, 826: 869125926.0, 360: 0.0, 842: 79289961.0, 24: 0.0, 398: 219729000.0, 704: 0.0, 484: 0.0, 36: 0.0}",{},{}
2825,201606,156,"{704: 110787147.88, 410: 300.0, 24: 1017167380.26, 826: 301750689.375, 764: 32461801.16, 484: 16189494.0, 76: 353869383.0, 634: 22985328.114, 36: 79667634.55, 288: 47735304.507, 643: 1504352613.22, 170: 118532819.0, 360: 87733796.1, 96: 27837255.964, 218: 27660986.79, 398: 40486506.48}","{704: 0.0, 410: 300.0, 24: 0.0, 826: 800158538.0, 764: 102075000.0, 484: 0.0, 76: 1241929000.0, 634: 65464000.0, 36: 0.0, 288: 995152.0, 643: 4511360000.0, 170: 429914583.0, 360: 0.0, 96: 78065000.0, 218: 95719860.14, 398: 146833000.0}","{410: 19014562.0, 0: 39111813.0, 392: 20097251.0}","{410: 0.0, 0: 0.0, 392: 0.0}"
2826,201607,156,"{764: 28597701.47, 24: 996887297.21, 76: 364651557.0, 360: 104160808.16, 31: 49979866.75, 826: 42892995.146, 398: 61370181.21, 36: 57726000.534, 842: 42799565.0, 458: 13764437.578, 643: 1187015135.92, 288: 44981043.094, 484: 14751340.0, 218: 26359250.46, 818: 24082924.8, 170: 128000551.7, 704: 92269791.33}","{764: 105513000.0, 24: 0.0, 76: 1264406700.0, 360: 0.0, 31: 137103835.0, 826: 132691709.0, 398: 195926000.0, 36: 0.0, 842: 157855041.0, 458: 41496922.0, 643: 3582130000.0, 288: 131820000.0, 484: 0.0, 218: 95978981.81, 818: 75000000.0, 170: 506718261.0, 704: 0.0}","{392: 11631145.0, 410: 27354725.0, 702: 19840119.0, 764: 6241652.0, 0: 65067641.0}","{392: 0.0, 410: 0.0, 702: 0.0, 764: 0.0, 0: 0.0}"
2827,201608,156,"{702: 62.341, 24: 1072961753.25, 818: 23560351.7, 288: 38538713.184, 484: 31979530.0, 643: 1047662490.52, 218: 27080079.53, 76: 349396924.0, 360: 55903063.0, 36: 61684625.522, 764: 22933429.87, 704: 102173530.07, 31: 48444063.05, 842: 44348073.0, 398: 30271783.1}","{702: 1.0, 24: 0.0, 818: 75000000.0, 288: 1249430.0, 484: 0.0, 643: 3206720000.0, 218: 95689408.38, 76: 1243080000.0, 360: 0.0, 36: 0.0, 764: 73146900.0, 704: 0.0, 31: 125988810.0, 842: 158243796.0, 398: 100103000.0}","{0: 54242746.0, 410: 54242746.0}","{0: 0.0, 410: 0.0}"
2828,201609,156,"{484: 14759930.0, 36: 51903403.73, 704: 132888117.1, 818: 22061050.8, 643: 1163029660.68, 360: 19400800.0, 288: 99451360.06, 634: 40329454.725, 76: 403019328.0, 826: 339512965.765, 764: 36658163.35, 458: 13926440.56, 24: 921425439.29, 398: 63414849.84, 170: 73990973.53, 31: 28582800.0, 218: 15332222.86}","{484: 0.0, 36: 0.0, 704: 0.0, 818: 73000000.0, 643: 3549000000.0, 360: 0.0, 288: 140393000.0, 634: 124456000.0, 76: 1466363000.0, 826: 958374569.0, 764: 121086000.0, 458: 41907530.0, 24: 3251456826.0, 398: 212976000.0, 170: 275860347.0, 31: 80193820.0, 218: 47832167.83}","{0: 153679003.0, 392: 90650076.0, 764: 29884103.0, 410: 33144824.0}","{0: 0.0, 392: 0.0, 764: 0.0, 410: 0.0}"
2829,201610,156,"{24: 1400402298.49, 76: 570145075.0, 484: 19128152.0, 826: 239350989.737, 288: 46529764.083, 36: 56403303.367, 170: 119510427.03, 842: 19170264.0, 643: 1359410560.89, 398: 21899448.86, 704: 97047728.76, 634: 23040240.971, 360: 52357019.0, 764: 14617727.1, 818: 45443869.5, 458: 29331992.831}","{24: 0.0, 76: 1944848000.0, 484: 0.0, 826: 670120785.0, 288: 128606000.0, 36: 0.0, 170: 422299248.0, 842: 86249868.0, 643: 3891760000.0, 398: 72468000.0, 704: 0.0, 634: 62264600.0, 360: 0.0, 764: 44198700.0, 818: 121000000.0, 458: 79068867.0}","{702: 9410865.0, 0: 94298377.0, 410: 73627415.0, 392: 11260097.0}","{702: 0.0, 0: 0.0, 410: 0.0, 392: 0.0}"
2830,201611,156,"{288: 146079226.517, 643: 1436201557.72, 764: 13004924.29, 842: 95900447.0, 76: 356585770.0, 410: 532.0, 818: 43484511.6, 24: 1357351177.1, 398: 150124972.48, 96: 41577016.253, 218: 27650610.25, 170: 35169769.0, 458: 23516968.692, 31: 49333716.06, 704: 101263934.37, 826: 97904327.491, 36: 75657953.842}","{288: 256584000.0, 643: 4071850000.0, 764: 42724700.0, 842: 318279681.0, 76: 1151873000.0, 410: 280.0, 818: 140000000.0, 24: 0.0, 398: 492172000.0, 96: 118280000.0, 218: 93247167.84, 170: 139244574.0, 458: 94392252.0, 31: 132082263.0, 704: 0.0, 826: 262731066.0, 36: 0.0}","{0: 63964363.0, 842: 37364407.0, 392: 26599956.0}","{0: 0.0, 842: 0.0, 392: 0.0}"
2831,201612,156,"{76: 250395216.0, 360: 18851666.0, 288: 4713957.426, 826: 223534592.276, 36: 45557092.088, 704: 73719590.09, 643: 1599848565.67, 24: 1739592348.89, 458: 12754615.593, 170: 31522583.0, 96: 34299804.522, 764: 15616090.81, 398: 93095068.33, 842: 101767768.0, 218: 62817336.14, 484: 52953413.0, 31: 62863625.8}","{76: 893230000.0, 360: 0.0, 288: 0.0, 826: 526633356.0, 36: 0.0, 704: 0.0, 643: 4400180000.0, 24: 0.0, 458: 39251359.0, 170: 102563517.0, 96: 83561000.0, 764: 42475100.0, 398: 293446000.0, 842: 309709899.0, 218: 191491962.23, 484: 0.0, 31: 40687963.0}","{764: 33055922.0, 36: 34308706.0, 410: 72869811.0, 0: 140234439.0}","{764: 0.0, 36: 0.0, 410: 0.0, 0: 0.0}"
2832,201701,156,"{360: 95833367.36, 384: 43045375.853, 398: 45926909.01, 458: 20623990.846, 218: 32125744.04, 643: 1852518699.56, 818: 50179441.887, 826: 416258814.629, 842: 138493920.0, 24: 1401125271.51, 76: 832398286.0, 96: 32037245.909, 704: 97808251.64, 288: 57673392.157, 764: 30244518.92, 124: 1571.684, 170: 114040870.1}","{360: 243696300.0, 384: 124574000.0, 398: 136910000.0, 458: 60706000.0, 218: 95580200.0, 643: 4623190000.0, 818: 145000000.0, 826: 997585000.0, 842: 401929740.0, 24: 26257670.0, 76: 2591742000.0, 96: 85531303.247, 704: 262173487.247, 288: 0.0, 764: 77098400.0, 124: 4212.875, 170: 352830000.0}","{0: 178296172.0, 702: 74870120.0, 410: 103426052.0}","{0: 476005459.341, 702: 199884189.67, 410: 276121269.671}"
2833,201702,156,"{124: 94366571.717, 170: 113986471.68, 818: 49909281.475, 826: 334826582.207, 842: 484266477.0, 24: 1899206812.14, 31: 115942219.82, 36: 63442653.033, 76: 1013452490.0, 96: 32952708.684, 218: 32514513.87, 764: 41153239.81, 288: 53791216.515, 360: 47851857.0, 398: 41883265.44, 484: 22593174.0, 643: 1547469687.67, 704: 95611866.41}","{124: 0.0, 170: 352357000.0, 818: 140000000.0, 826: 784141000.0, 842: 1447708992.0, 24: 35208133.0, 31: 140082196.0, 36: 175141000.0, 76: 2973967000.0, 96: 87975356.16, 218: 95616300.0, 764: 106373000.0, 288: 130756000.0, 360: 130926800.0, 398: 117515000.0, 484: 60560649.191, 643: 3805900000.0, 704: 256286111.024}","{0: 18113002.0, 410: 18113002.0}","{0: 48551618.286, 410: 48551618.286}"
2834,201703,156,"{96: 31009383.566, 484: 20333568.0, 826: 474338824.858, 170: 127771184.71, 288: 105206299.594, 76: 453849496.0, 36: 91522423.952, 643: 1697116658.85, 458: 15088022.138, 818: 24487201.043, 24: 1821525835.12, 764: 15907308.25, 398: 67625556.96, 360: 124600695.8, 704: 105256842.81, 842: 220599555.0, 634: 49820211.169}","{96: 82787172.057, 484: 54503810.684, 826: 1158650000.0, 170: 421826000.0, 288: 235447000.0, 76: 1351817000.0, 36: 265094000.0, 643: 4329900000.0, 458: 38371900.0, 818: 60000000.0, 24: 35922778.0, 764: 42296700.0, 398: 198159000.0, 360: 342742800.0, 704: 282139319.264, 842: 662452671.0, 634: 127640000.0}","{458: 48226050.0, 410: 257790690.0, 392: 146638112.0, 0: 452654852.0}","{458: 129269172.004, 410: 691003908.605, 392: 393061163.467, 0: 1213334244.076}"
2835,201704,156,"{31: 55479517.0, 288: 462988460.931, 170: 108719140.75, 702: 1587.983, 218: 29476596.95, 842: 437948171.0, 826: 740778712.934, 24: 1722021001.56, 124: 102294284.244, 764: 45430159.85, 484: 41013946.0, 458: 17041106.335, 818: 23264018.641, 76: 501018350.0, 643: 1706090384.63, 398: 92297623.46, 704: 51141119.96}","{31: 70015583.0, 288: 133952000.0, 170: 349118000.0, 702: 100.0, 218: 95769900.0, 842: 1333247436.0, 826: 1756360000.0, 24: 33524435.0, 124: 274198227.409, 764: 117528000.0, 484: 109937240.144, 458: 38056400.0, 818: 60000000.0, 76: 1543848000.0, 643: 4462420000.0, 398: 253834000.0, 704: 137082971.394}","{0: 137346195.0, 360: 31585237.0, 392: 75331899.0, 458: 30429059.0}","{0: 368154325.422, 360: 84663733.284, 392: 201925975.882, 458: 81564616.256}"
2836,201705,156,"{24: 1168410281.82, 170: 88897230.41, 764: 14553054.75, 458: 14799754.613, 704: 108194186.58, 76: 454576870.0, 231: 5056.955, 124: 9273.402, 96: 15140425.881, 288: 489446295.459, 643: 1840544668.84, 826: 358561959.423, 360: 15206800.0, 398: 46461261.34, 818: 46619558.316, 484: 41216979.0, 634: 25134592.448, 842: 243075554.0}","{24: 23507759.0, 170: 290465000.0, 764: 39180800.0, 458: 38074300.0, 704: 290012823.253, 76: 1388922000.0, 231: 0.0, 124: 24857.208, 96: 40421088.66, 288: 522286000.0, 643: 4856890000.0, 826: 892737000.0, 360: 40106600.0, 398: 130990000.0, 818: 120000000.0, 484: 110481466.921, 634: 65352100.0, 842: 695653302.0}","{392: 34341669.0, 0: 85697530.0, 458: 51355861.0}","{392: 92052306.105, 0: 229710887.495, 458: 137658581.389}"
2837,201706,156,"{288: 421261861.893, 76: 955503748.0, 218: 28625325.14, 170: 159450881.0, 643: 1432160582.17, 24: 1314465705.16, 410: 507.0, 826: 94425024.489, 96: 13742334.307, 634: 22990482.229, 360: 58597646.54, 484: 37134344.0, 764: 38044173.08, 458: 15026158.131, 842: 224983372.0, 31: 152064430.0, 704: 91985164.48, 398: 124694552.39, 818: 24379323.45}","{288: 525125000.0, 76: 2880301000.0, 218: 95744500.0, 170: 576604000.0, 643: 4080350000.0, 24: 28763011.0, 410: 255.0, 826: 260704000.0, 96: 36688539.527, 634: 65512800.0, 360: 154340300.0, 484: 99538027.721, 764: 113077000.0, 458: 39881100.0, 842: 731928993.0, 31: 276662651.0, 704: 246564793.28, 398: 348717000.0, 818: 75000000.0}","{392: 99224498.0, 842: 16836339.0, 0: 116060837.0}","{392: 265969713.442, 842: 45129543.102, 0: 311099256.544}"
2838,201707,156,"{170: 124619661.54, 24: 1201578636.92, 484: 39466938.0, 634: 236583751.328, 704: 85615913.0, 826: 322596127.995, 218: 28874122.03, 764: 13742767.11, 360: 19131600.0, 76: 595330154.0, 398: 54705638.27, 643: 1476126025.66, 842: 125165625.0, 702: 5.832}","{170: 420106000.0, 24: 24923278.0, 484: 105790509.419, 634: 654900000.0, 704: 229492114.404, 826: 868225000.0, 218: 90688100.0, 764: 39154900.0, 360: 53884000.0, 76: 1966468000.0, 398: 163674000.0, 643: 4221400000.0, 842: 397059411.0, 702: 10.0}","{0: 68960112.0, 458: 7233818.0, 764: 26174897.0, 608: 35551397.0}","{0: 184846500.585, 458: 19390135.897, 764: 70161401.617, 608: 95294963.07}"
2839,201708,156,"{124: 2538.721, 76: 656223700.0, 31: 94679103.97, 484: 41984899.0, 218: 28128605.88, 643: 1679551669.48, 842: 224424475.0, 826: 27921002.426, 170: 153189905.05, 96: 29118070.448, 458: 9685662.169, 288: 100718722.341, 818: 22066411.181, 764: 14095825.0, 360: 15210887.0, 704: 51537465.74, 24: 1456319563.73, 634: 98737963.35, 398: 49726566.2}","{124: 6805.002, 76: 2115151000.0, 31: 137953000.0, 484: 112539864.459, 218: 90681300.0, 643: 4677420000.0, 842: 716131548.0, 826: 83540000.0, 170: 488773000.0, 96: 77737846.77, 458: 27007900.0, 288: 133673000.0, 818: 70000000.0, 764: 40771500.0, 360: 42085800.0, 704: 138145370.052, 24: 28389647.0, 634: 261714000.0, 398: 143300000.0}","{392: 95565378.0, 0: 95565378.0}","{392: 256161499.569, 0: 256161499.569}"
2840,201709,156,"{643: 1503258169.26, 104: 65258890.0, 484: 22675978.0, 288: 109588222.378, 218: 79831540.55, 76: 329904820.0, 96: 32643444.874, 764: 0.09, 826: 344514116.264, 360: 55949024.0, 704: 34920215.31, 170: 218096692.7, 24: 1731806209.66, 36: 95399539.685, 398: 44350716.53, 842: 429021584.0}","{643: 3913150000.0, 104: 135268000.0, 484: 60782604.017, 288: 267413000.0, 218: 241842000.0, 76: 1018507000.0, 96: 87149700.396, 764: 0.23, 826: 805960000.0, 360: 151905000.0, 704: 93603090.432, 170: 635113000.0, 24: 2870693460.263, 36: 265860000.0, 398: 130172000.0, 842: 1277685840.0}","{392: 78704410.0, 0: 166983315.0, 842: 72961476.0, 458: 15317429.0}","{392: 210965938.818, 0: 447596161.587, 842: 195572094.142, 458: 41058128.627}"
2841,201710,156,"{170: 253460852.95, 76: 430354676.0, 643: 1640993099.31, 458: 71567106.331, 36: 32856378.437, 484: 44399342.0, 710: 105038819.078, 288: 123998670.222, 24: 1646006015.05, 818: 24753544.992, 764: 14232753.87, 360: 99057034.0, 398: 75176640.94, 704: 97358753.5, 842: 762147457.0}","{170: 722638000.0, 76: 1272652000.0, 643: 4070410000.0, 458: 171962000.0, 36: 87165000.0, 484: 119011741.12, 710: 88944700.0, 288: 127866000.0, 24: 4144125584.308, 818: 70000000.0, 764: 35107000.0, 360: 267145300.0, 398: 203387000.0, 704: 260968614.52, 842: 2202291192.0}","{0: 99195793.0, 392: 99195793.0}","{0: 264827553.402, 392: 264827553.402}"
2842,201711,156,"{398: 47131534.12, 704: 105859190.27, 170: 81779308.46, 818: 53525821.481, 288: 107262883.098, 218: 38403502.12, 710: 113698672.145, 410: 4.0, 826: 363345671.9, 36: 35936771.4, 643: 2182219839.19, 76: 456994020.0, 634: 30765719.509, 842: 584358353.0, 24: 1772283046.02}","{398: 118064000.0, 704: 283753902.2, 170: 209549000.0, 818: 120000000.0, 288: 121484000.0, 218: 97570300.0, 710: 272896000.0, 410: 10.0, 826: 784759000.0, 36: 87263700.0, 643: 5069910000.0, 76: 1286947000.0, 634: 64927700.0, 842: 1586924940.0, 24: 0.0}","{0: 340796709.0, 360: 26652455.0, 608: 40569682.0, 344: 102757824.0, 392: 58046806.0, 764: 112769942.0}","{0: 909840588.217, 360: 71155280.243, 608: 108310738.807, 344: 274337270.763, 392: 154970217.495, 764: 301067080.91}"
2843,201712,156,"{76: 671439720.0, 458: 34640580.488, 288: 170312125.051, 710: 214519860.851, 170: 46964346.48, 826: 133838477.43, 643: 1997208315.42, 484: 52906071.0, 764: 17072911.74, 218: 41103141.27, 818: 84306523.32, 24: 2125052073.76, 360: 19008530.0, 398: 163428733.84, 36: 40373509.191, 704: 125431642.0, 842: 526436776.0}","{76: 1657021700.0, 458: 68985000.0, 288: 378384000.0, 710: 498229000.0, 170: 143548000.0, 826: 275213000.0, 643: 4455700000.0, 484: 141813895.024, 764: 36534604.0, 218: 99952500.0, 818: 210000000.0, 24: 0.0, 360: 41124800.0, 398: 412365000.0, 36: 87165000.0, 704: 336217552.638, 842: 1383344520.0}","{458: 8549543.0, 608: 37252974.0, 392: 16899131.0, 0: 62701648.0}","{458: 22825106.659, 608: 99455971.498, 392: 45116384.294, 0: 167397462.452}"
2844,201801,156,"{24: 1862304132.546, 36: 83409380.488, 76: 808422397.0, 818: 30750651.676, 826: 215824266.425, 842: 658194369.0, 170: 204683494.47, 764: 15320759.77, 218: 43381948.87, 360: 31895619.0, 398: 19077649.2, 484: 28817905.0, 288: 132365893.744, 704: 36507331.69, 643: 3002758679.01}","{24: 27081170.0, 36: 186935000.0, 76: 1942433000.0, 818: 63289654.779, 826: 402120000.0, 842: 1627589031.0, 170: 492964000.0, 764: 31661100.0, 218: 95782300.0, 360: 78714600.0, 398: 42734000.0, 484: 59311759.573, 288: 2012680.0, 704: 75137803.384, 643: 6153230000.0}","{0: 171198511.0, 392: 171198511.0}","{0: 398334000.0, 392: 398334000.0}"
2845,201802,156,"{360: 8627400.0, 398: 64591198.93, 484: 27298253.0, 579: 126611019.848, 643: 2370171249.34, 702: 100.773, 704: 55241242.46, 24: 1809523395.971, 36: 27118435.117, 76: 945703903.0, 818: 90783909.057, 826: 261183160.797, 842: 704042665.0, 170: 167721095.73, 288: 135052762.241, 764: 35260183.52, 218: 93109804.06}","{360: 24406400.0, 398: 145841000.0, 484: 56184077.874, 579: 275765000.0, 643: 4884680000.0, 702: 207.406, 704: 113695124.308, 24: 27691000.0, 36: 63552000.0, 76: 2234268000.0, 818: 186847495.925, 826: 522547000.0, 842: 1832036160.0, 170: 427936000.0, 288: 249532000.0, 764: 76670700.0, 218: 229470000.0}","{0: 14888283.0, 410: 14888283.0}","{0: 36615300.0, 410: 36615300.0}"
2846,201803,156,"{484: 27100914.0, 704: 36303050.44, 826: 134088994.237, 643: 2486608384.5, 458: 18850889.516, 218: 39813563.95, 764: 63927762.02, 24: 1420184260.037, 36: 37038321.317, 360: 19196730.0, 124: 912.35, 842: 916036470.0, 398: 24494286.85, 170: 273135725.0, 76: 1038683529.0, 818: 111577495.988}","{484: 55777923.321, 704: 74717360.594, 826: 260173000.0, 643: 5153180000.0, 458: 37180200.0, 218: 93233200.0, 764: 139305000.0, 24: 21510700.0, 36: 75000000.0, 360: 51097000.0, 124: 1877.759, 842: 2313852429.0, 398: 50888000.0, 170: 690471000.0, 76: 2515974000.0, 818: 229643952.804}","{410: 99332431.0, 0: 212042483.0, 392: 47612621.0, 344: 65097431.0}","{410: 244575000.0, 0: 501546000.0, 392: 111802000.0, 344: 145169000.0}"
2847,201804,156,"{124: 72290561.214, 764: 14643624.94, 24: 2219730198.485, 36: 27936651.865, 826: 223639579.939, 643: 2970125279.97, 288: 63076943.556, 218: 40699246.99, 484: 26502697.0, 704: 46024681.82, 170: 328264553.8, 842: 726642488.0, 398: 79506448.16, 76: 1077574794.0, 818: 58772625.613, 702: 44437949.214}","{124: 148785291.161, 764: 29394900.0, 24: 30721400.0, 36: 64540600.0, 826: 399005000.0, 643: 5938030000.0, 288: 973730.0, 218: 95758100.0, 484: 54546699.092, 704: 94725999.774, 170: 747675000.0, 842: 1883253876.0, 398: 174375000.0, 76: 2605324000.0, 818: 120963263.632, 702: 89097400.0}","{0: 108294562.0, 392: 17267626.0, 104: 91026936.0}","{0: 229050100.0, 392: 37640100.0, 104: 191410000.0}"
